concat,count,sampleorigin,cluster,prop,condid
INCOV080-BL|3,5,INCOV080-BL,Expanded,0.072463768115942,Moderate_76
INCOV080-BL|4,5,INCOV080-BL,Cell,0.072463768115942,Moderate_76
INCOV080-BL|5,27,INCOV080-BL,Expanded,0.391304347826087,Moderate_76
INCOV080-BL|6,4,INCOV080-BL,Cell,0.0579710144927536,Moderate_76
INCOV080-BL|7,1,INCOV080-BL,Expanded,0.0144927536231884,Moderate_76
INCOV087-AC|0,110,INCOV087-AC,Expanded,0.371621621621622,Moderate_77
INCOV087-AC|1,15,INCOV087-AC,Cell,0.0506756756756757,Moderate_77
INCOV087-AC|10,4,INCOV087-AC,Expanded,0.0135135135135135,Moderate_77
INCOV087-AC|11,2,INCOV087-AC,Cell,0.00675675675675676,Moderate_77
INCOV087-AC|2,54,INCOV087-AC,Expanded,0.182432432432432,Moderate_77
INCOV087-AC|3,31,INCOV087-AC,Expanded,0.10472972972973,Moderate_77
INCOV087-AC|4,13,INCOV087-AC,Cell,0.0439189189189189,Moderate_77
INCOV087-AC|5,57,INCOV087-AC,Expanded,0.192567567567568,Moderate_77
INCOV087-AC|6,2,INCOV087-AC,Cell,0.00675675675675676,Moderate_77
INCOV087-AC|7,1,INCOV087-AC,Expanded,0.00337837837837838,Moderate_77
INCOV087-AC|8,1,INCOV087-AC,Cell,0.00337837837837838,Moderate_77
INCOV087-AC|9,6,INCOV087-AC,Expanded,0.0202702702702703,Moderate_77
INCOV090-AC|0,31,INCOV090-AC,Expanded,0.264957264957265,Moderate_78
INCOV090-AC|1,4,INCOV090-AC,Cell,0.0341880341880342,Moderate_78
INCOV090-AC|10,11,INCOV090-AC,Expanded,0.094017094017094,Moderate_78
INCOV090-AC|2,25,INCOV090-AC,Expanded,0.213675213675214,Moderate_78
INCOV090-AC|3,14,INCOV090-AC,Expanded,0.11965811965812,Moderate_78
INCOV090-AC|4,7,INCOV090-AC,Cell,0.0598290598290598,Moderate_78
INCOV090-AC|5,21,INCOV090-AC,Expanded,0.179487179487179,Moderate_78
INCOV090-AC|6,2,INCOV090-AC,Cell,0.0170940170940171,Moderate_78
INCOV090-AC|7,2,INCOV090-AC,Expanded,0.0170940170940171,Moderate_78
INCOV090-BL|0,17,INCOV090-BL,Expanded,0.17,Moderate_79
INCOV090-BL|1,4,INCOV090-BL,Cell,0.04,Moderate_79
INCOV090-BL|10,7,INCOV090-BL,Expanded,0.07,Moderate_79
INCOV090-BL|12,2,INCOV090-BL,Cell,0.02,Moderate_79
INCOV090-BL|13,1,INCOV090-BL,Expanded,0.01,Moderate_79
INCOV090-BL|2,34,INCOV090-BL,Expanded,0.34,Moderate_79
INCOV090-BL|3,11,INCOV090-BL,Expanded,0.11,Moderate_79
INCOV090-BL|4,4,INCOV090-BL,Cell,0.04,Moderate_79
INCOV090-BL|5,12,INCOV090-BL,Expanded,0.12,Moderate_79
INCOV090-BL|6,2,INCOV090-BL,Cell,0.02,Moderate_79
INCOV090-BL|7,3,INCOV090-BL,Expanded,0.03,Moderate_79
INCOV090-BL|8,2,INCOV090-BL,Cell,0.02,Moderate_79
INCOV090-BL|9,1,INCOV090-BL,Expanded,0.01,Moderate_79
INCOV017-BL|0,171,INCOV017-BL,Expanded,0.325714285714286,Moderate_8
INCOV017-BL|1,12,INCOV017-BL,Cell,0.0228571428571429,Moderate_8
INCOV017-BL|10,34,INCOV017-BL,Expanded,0.0647619047619048,Moderate_8
INCOV017-BL|11,7,INCOV017-BL,Cell,0.0133333333333333,Moderate_8
INCOV017-BL|13,8,INCOV017-BL,Expanded,0.0152380952380952,Moderate_8
INCOV017-BL|2,138,INCOV017-BL,Expanded,0.262857142857143,Moderate_8
INCOV017-BL|3,61,INCOV017-BL,Expanded,0.116190476190476,Moderate_8
INCOV017-BL|4,46,INCOV017-BL,Cell,0.0876190476190476,Moderate_8
INCOV017-BL|5,29,INCOV017-BL,Expanded,0.0552380952380952,Moderate_8
INCOV017-BL|6,1,INCOV017-BL,Cell,0.0019047619047619,Moderate_8
INCOV017-BL|7,3,INCOV017-BL,Expanded,0.00571428571428571,Moderate_8
INCOV017-BL|8,13,INCOV017-BL,Cell,0.0247619047619048,Moderate_8
INCOV017-BL|9,2,INCOV017-BL,Expanded,0.00380952380952381,Moderate_8
INCOV091-BL|0,24,INCOV091-BL,Expanded,0.135593220338983,Moderate_80
INCOV091-BL|1,22,INCOV091-BL,Cell,0.124293785310734,Moderate_80
INCOV091-BL|10,15,INCOV091-BL,Expanded,0.0847457627118644,Moderate_80
INCOV091-BL|11,4,INCOV091-BL,Cell,0.0225988700564972,Moderate_80
INCOV091-BL|13,1,INCOV091-BL,Expanded,0.00564971751412429,Moderate_80
INCOV091-BL|2,41,INCOV091-BL,Expanded,0.231638418079096,Moderate_80
INCOV091-BL|3,24,INCOV091-BL,Expanded,0.135593220338983,Moderate_80
INCOV091-BL|4,15,INCOV091-BL,Cell,0.0847457627118644,Moderate_80
INCOV091-BL|5,21,INCOV091-BL,Expanded,0.11864406779661,Moderate_80
INCOV091-BL|6,2,INCOV091-BL,Cell,0.0112994350282486,Moderate_80
INCOV091-BL|8,1,INCOV091-BL,Cell,0.00564971751412429,Moderate_80
INCOV091-BL|9,7,INCOV091-BL,Expanded,0.0395480225988701,Moderate_80
INCOV105-BL|0,11,INCOV105-BL,Expanded,0.154929577464789,Moderate_81
INCOV105-BL|1,17,INCOV105-BL,Cell,0.23943661971831,Moderate_81
INCOV105-BL|10,3,INCOV105-BL,Expanded,0.0422535211267606,Moderate_81
INCOV105-BL|11,3,INCOV105-BL,Cell,0.0422535211267606,Moderate_81
INCOV105-BL|2,13,INCOV105-BL,Expanded,0.183098591549296,Moderate_81
INCOV105-BL|3,6,INCOV105-BL,Expanded,0.0845070422535211,Moderate_81
INCOV105-BL|4,5,INCOV105-BL,Cell,0.0704225352112676,Moderate_81
INCOV105-BL|5,4,INCOV105-BL,Expanded,0.0563380281690141,Moderate_81
INCOV105-BL|6,3,INCOV105-BL,Cell,0.0422535211267606,Moderate_81
INCOV105-BL|7,1,INCOV105-BL,Expanded,0.0140845070422535,Moderate_81
INCOV105-BL|8,4,INCOV105-BL,Cell,0.0563380281690141,Moderate_81
INCOV105-BL|9,1,INCOV105-BL,Expanded,0.0140845070422535,Moderate_81
INCOV111-AC|0,12,INCOV111-AC,Expanded,0.0449438202247191,Moderate_82
INCOV111-AC|1,47,INCOV111-AC,Cell,0.176029962546816,Moderate_82
INCOV111-AC|10,9,INCOV111-AC,Expanded,0.0337078651685393,Moderate_82
INCOV111-AC|11,4,INCOV111-AC,Cell,0.0149812734082397,Moderate_82
INCOV111-AC|13,3,INCOV111-AC,Expanded,0.0112359550561798,Moderate_82
INCOV111-AC|2,66,INCOV111-AC,Expanded,0.247191011235955,Moderate_82
INCOV111-AC|3,41,INCOV111-AC,Expanded,0.153558052434457,Moderate_82
INCOV111-AC|4,7,INCOV111-AC,Cell,0.0262172284644195,Moderate_82
INCOV111-AC|5,55,INCOV111-AC,Expanded,0.205992509363296,Moderate_82
INCOV111-AC|6,17,INCOV111-AC,Cell,0.0636704119850187,Moderate_82
INCOV111-AC|7,2,INCOV111-AC,Expanded,0.00749063670411985,Moderate_82
INCOV111-AC|8,3,INCOV111-AC,Cell,0.0112359550561798,Moderate_82
INCOV111-AC|9,1,INCOV111-AC,Expanded,0.00374531835205993,Moderate_82
INCOV111-BL|0,14,INCOV111-BL,Expanded,0.0366492146596859,Moderate_83
INCOV111-BL|1,39,INCOV111-BL,Cell,0.102094240837696,Moderate_83
INCOV111-BL|10,12,INCOV111-BL,Expanded,0.031413612565445,Moderate_83
INCOV111-BL|11,17,INCOV111-BL,Cell,0.0445026178010471,Moderate_83
INCOV111-BL|12,1,INCOV111-BL,Cell,0.00261780104712042,Moderate_83
INCOV111-BL|13,1,INCOV111-BL,Expanded,0.00261780104712042,Moderate_83
INCOV111-BL|2,110,INCOV111-BL,Expanded,0.287958115183246,Moderate_83
INCOV111-BL|3,70,INCOV111-BL,Expanded,0.183246073298429,Moderate_83
INCOV111-BL|4,8,INCOV111-BL,Cell,0.0209424083769634,Moderate_83
INCOV111-BL|5,73,INCOV111-BL,Expanded,0.191099476439791,Moderate_83
INCOV111-BL|6,23,INCOV111-BL,Cell,0.0602094240837696,Moderate_83
INCOV111-BL|7,9,INCOV111-BL,Expanded,0.0235602094240838,Moderate_83
INCOV111-BL|8,2,INCOV111-BL,Cell,0.00523560209424084,Moderate_83
INCOV111-BL|9,3,INCOV111-BL,Expanded,0.00785340314136126,Moderate_83
INCOV117-AC|0,53,INCOV117-AC,Expanded,0.179661016949153,Moderate_84
INCOV117-AC|1,51,INCOV117-AC,Cell,0.172881355932203,Moderate_84
INCOV117-AC|10,16,INCOV117-AC,Expanded,0.0542372881355932,Moderate_84
INCOV117-AC|11,7,INCOV117-AC,Cell,0.023728813559322,Moderate_84
INCOV117-AC|13,1,INCOV117-AC,Expanded,0.00338983050847458,Moderate_84
INCOV117-AC|2,52,INCOV117-AC,Expanded,0.176271186440678,Moderate_84
INCOV117-AC|3,28,INCOV117-AC,Expanded,0.0949152542372881,Moderate_84
INCOV117-AC|4,11,INCOV117-AC,Cell,0.0372881355932203,Moderate_84
INCOV117-AC|5,51,INCOV117-AC,Expanded,0.172881355932203,Moderate_84
INCOV117-AC|6,20,INCOV117-AC,Cell,0.0677966101694915,Moderate_84
INCOV117-AC|7,3,INCOV117-AC,Expanded,0.0101694915254237,Moderate_84
INCOV117-AC|8,1,INCOV117-AC,Cell,0.00338983050847458,Moderate_84
INCOV117-AC|9,1,INCOV117-AC,Expanded,0.00338983050847458,Moderate_84
INCOV117-BL|0,25,INCOV117-BL,Expanded,0.161290322580645,Moderate_85
INCOV117-BL|1,24,INCOV117-BL,Cell,0.154838709677419,Moderate_85
INCOV117-BL|10,5,INCOV117-BL,Expanded,0.032258064516129,Moderate_85
INCOV117-BL|11,5,INCOV117-BL,Cell,0.032258064516129,Moderate_85
INCOV117-BL|2,39,INCOV117-BL,Expanded,0.251612903225806,Moderate_85
INCOV117-BL|3,11,INCOV117-BL,Expanded,0.0709677419354839,Moderate_85
INCOV117-BL|4,5,INCOV117-BL,Cell,0.032258064516129,Moderate_85
INCOV117-BL|5,28,INCOV117-BL,Expanded,0.180645161290323,Moderate_85
INCOV117-BL|6,9,INCOV117-BL,Cell,0.0580645161290323,Moderate_85
INCOV117-BL|7,3,INCOV117-BL,Expanded,0.0193548387096774,Moderate_85
INCOV117-BL|9,1,INCOV117-BL,Expanded,0.00645161290322581,Moderate_85
INCOV121-AC|0,9,INCOV121-AC,Expanded,0.125,Moderate_86
INCOV121-AC|1,27,INCOV121-AC,Cell,0.375,Moderate_86
INCOV121-AC|10,3,INCOV121-AC,Expanded,0.0416666666666667,Moderate_86
INCOV121-AC|11,2,INCOV121-AC,Cell,0.0277777777777778,Moderate_86
INCOV121-AC|2,4,INCOV121-AC,Expanded,0.0555555555555556,Moderate_86
INCOV121-AC|3,1,INCOV121-AC,Expanded,0.0138888888888889,Moderate_86
INCOV121-AC|4,5,INCOV121-AC,Cell,0.0694444444444444,Moderate_86
INCOV121-AC|5,18,INCOV121-AC,Expanded,0.25,Moderate_86
INCOV121-AC|6,2,INCOV121-AC,Cell,0.0277777777777778,Moderate_86
INCOV121-AC|8,1,INCOV121-AC,Cell,0.0138888888888889,Moderate_86
INCOV121-BL|0,5,INCOV121-BL,Expanded,0.072463768115942,Moderate_87
INCOV121-BL|1,24,INCOV121-BL,Cell,0.347826086956522,Moderate_87
INCOV121-BL|10,4,INCOV121-BL,Expanded,0.0579710144927536,Moderate_87
INCOV121-BL|12,5,INCOV121-BL,Cell,0.072463768115942,Moderate_87
INCOV121-BL|2,6,INCOV121-BL,Expanded,0.0869565217391304,Moderate_87
INCOV121-BL|4,4,INCOV121-BL,Cell,0.0579710144927536,Moderate_87
INCOV121-BL|5,10,INCOV121-BL,Expanded,0.144927536231884,Moderate_87
INCOV121-BL|6,7,INCOV121-BL,Cell,0.101449275362319,Moderate_87
INCOV121-BL|7,4,INCOV121-BL,Expanded,0.0579710144927536,Moderate_87
INCOV124-BL|0,69,INCOV124-BL,Expanded,0.401162790697674,Moderate_88
INCOV124-BL|1,2,INCOV124-BL,Cell,0.0116279069767442,Moderate_88
INCOV124-BL|13,2,INCOV124-BL,Expanded,0.0116279069767442,Moderate_88
INCOV124-BL|2,36,INCOV124-BL,Expanded,0.209302325581395,Moderate_88
INCOV124-BL|3,23,INCOV124-BL,Expanded,0.133720930232558,Moderate_88
INCOV124-BL|4,6,INCOV124-BL,Cell,0.0348837209302326,Moderate_88
INCOV124-BL|5,20,INCOV124-BL,Expanded,0.116279069767442,Moderate_88
INCOV124-BL|7,13,INCOV124-BL,Expanded,0.0755813953488372,Moderate_88
INCOV124-BL|9,1,INCOV124-BL,Expanded,0.00581395348837209,Moderate_88
INCOV125-BL|0,46,INCOV125-BL,Expanded,0.196581196581197,Moderate_89
INCOV125-BL|1,96,INCOV125-BL,Cell,0.41025641025641,Moderate_89
INCOV125-BL|10,1,INCOV125-BL,Expanded,0.00427350427350427,Moderate_89
INCOV125-BL|11,6,INCOV125-BL,Cell,0.0256410256410256,Moderate_89
INCOV125-BL|12,2,INCOV125-BL,Cell,0.00854700854700855,Moderate_89
INCOV125-BL|2,19,INCOV125-BL,Expanded,0.0811965811965812,Moderate_89
INCOV125-BL|3,14,INCOV125-BL,Expanded,0.0598290598290598,Moderate_89
INCOV125-BL|4,9,INCOV125-BL,Cell,0.0384615384615385,Moderate_89
INCOV125-BL|5,10,INCOV125-BL,Expanded,0.0427350427350427,Moderate_89
INCOV125-BL|6,16,INCOV125-BL,Cell,0.0683760683760684,Moderate_89
INCOV125-BL|8,6,INCOV125-BL,Cell,0.0256410256410256,Moderate_89
INCOV125-BL|9,9,INCOV125-BL,Expanded,0.0384615384615385,Moderate_89
INCOV018-AC|0,3,INCOV018-AC,Expanded,0.0731707317073171,Moderate_9
INCOV018-AC|10,3,INCOV018-AC,Expanded,0.0731707317073171,Moderate_9
INCOV018-AC|3,23,INCOV018-AC,Expanded,0.560975609756098,Moderate_9
INCOV018-AC|4,12,INCOV018-AC,Cell,0.292682926829268,Moderate_9
INCOV130-BL|1,16,INCOV130-BL,Cell,0.363636363636364,Moderate_90
INCOV130-BL|10,3,INCOV130-BL,Expanded,0.0681818181818182,Moderate_90
INCOV130-BL|12,2,INCOV130-BL,Cell,0.0454545454545455,Moderate_90
INCOV130-BL|3,1,INCOV130-BL,Expanded,0.0227272727272727,Moderate_90
INCOV130-BL|4,8,INCOV130-BL,Cell,0.181818181818182,Moderate_90
INCOV130-BL|5,4,INCOV130-BL,Expanded,0.0909090909090909,Moderate_90
INCOV130-BL|6,2,INCOV130-BL,Cell,0.0454545454545455,Moderate_90
INCOV130-BL|7,7,INCOV130-BL,Expanded,0.159090909090909,Moderate_90
INCOV130-BL|9,1,INCOV130-BL,Expanded,0.0227272727272727,Moderate_90
INCOV133-AC|0,12,INCOV133-AC,Expanded,0.155844155844156,Moderate_91
INCOV133-AC|1,4,INCOV133-AC,Cell,0.051948051948052,Moderate_91
INCOV133-AC|2,13,INCOV133-AC,Expanded,0.168831168831169,Moderate_91
INCOV133-AC|3,10,INCOV133-AC,Expanded,0.12987012987013,Moderate_91
INCOV133-AC|4,3,INCOV133-AC,Cell,0.038961038961039,Moderate_91
INCOV133-AC|5,32,INCOV133-AC,Expanded,0.415584415584416,Moderate_91
INCOV133-AC|6,1,INCOV133-AC,Cell,0.012987012987013,Moderate_91
INCOV133-AC|7,1,INCOV133-AC,Expanded,0.012987012987013,Moderate_91
INCOV133-AC|9,1,INCOV133-AC,Expanded,0.012987012987013,Moderate_91
INCOV133-BL|0,5,INCOV133-BL,Expanded,0.192307692307692,Moderate_92
INCOV133-BL|1,1,INCOV133-BL,Cell,0.0384615384615385,Moderate_92
INCOV133-BL|2,3,INCOV133-BL,Expanded,0.115384615384615,Moderate_92
INCOV133-BL|3,6,INCOV133-BL,Expanded,0.230769230769231,Moderate_92
INCOV133-BL|4,2,INCOV133-BL,Cell,0.0769230769230769,Moderate_92
INCOV133-BL|5,8,INCOV133-BL,Expanded,0.307692307692308,Moderate_92
INCOV133-BL|9,1,INCOV133-BL,Expanded,0.0384615384615385,Moderate_92
INCOV136-BL|0,26,INCOV136-BL,Expanded,0.208,Moderate_93
INCOV136-BL|1,28,INCOV136-BL,Cell,0.224,Moderate_93
INCOV136-BL|10,10,INCOV136-BL,Expanded,0.08,Moderate_93
INCOV136-BL|11,4,INCOV136-BL,Cell,0.032,Moderate_93
INCOV136-BL|12,2,INCOV136-BL,Cell,0.016,Moderate_93
INCOV136-BL|13,1,INCOV136-BL,Expanded,0.008,Moderate_93
INCOV136-BL|2,4,INCOV136-BL,Expanded,0.032,Moderate_93
INCOV136-BL|3,8,INCOV136-BL,Expanded,0.064,Moderate_93
INCOV136-BL|4,6,INCOV136-BL,Cell,0.048,Moderate_93
INCOV136-BL|5,28,INCOV136-BL,Expanded,0.224,Moderate_93
INCOV136-BL|6,4,INCOV136-BL,Cell,0.032,Moderate_93
INCOV136-BL|8,3,INCOV136-BL,Cell,0.024,Moderate_93
INCOV136-BL|9,1,INCOV136-BL,Expanded,0.008,Moderate_93
INCOV145-BL|0,12,INCOV145-BL,Expanded,0.153846153846154,Moderate_95
INCOV145-BL|1,1,INCOV145-BL,Cell,0.0128205128205128,Moderate_95
INCOV145-BL|10,1,INCOV145-BL,Expanded,0.0128205128205128,Moderate_95
INCOV145-BL|2,17,INCOV145-BL,Expanded,0.217948717948718,Moderate_95
INCOV145-BL|3,9,INCOV145-BL,Expanded,0.115384615384615,Moderate_95
INCOV145-BL|4,3,INCOV145-BL,Cell,0.0384615384615385,Moderate_95
INCOV145-BL|5,32,INCOV145-BL,Expanded,0.41025641025641,Moderate_95
INCOV145-BL|7,2,INCOV145-BL,Expanded,0.0256410256410256,Moderate_95
INCOV145-BL|8,1,INCOV145-BL,Cell,0.0128205128205128,Moderate_95
INCOV002-BL|0,90,INCOV002-BL,Expanded,0.0979325353645267,Severe_1
INCOV002-BL|1,502,INCOV002-BL,Cell,0.546245919477693,Severe_1
INCOV002-BL|10,2,INCOV002-BL,Expanded,0.00217627856365615,Severe_1
INCOV002-BL|11,2,INCOV002-BL,Cell,0.00217627856365615,Severe_1
INCOV002-BL|12,54,INCOV002-BL,Cell,0.058759521218716,Severe_1
INCOV002-BL|13,14,INCOV002-BL,Expanded,0.015233949945593,Severe_1
INCOV002-BL|14,6,INCOV002-BL,Expanded,0.00652883569096844,Severe_1
INCOV002-BL|2,91,INCOV002-BL,Expanded,0.0990206746463547,Severe_1
INCOV002-BL|3,6,INCOV002-BL,Expanded,0.00652883569096844,Severe_1
INCOV002-BL|4,71,INCOV002-BL,Cell,0.0772578890097933,Severe_1
INCOV002-BL|5,6,INCOV002-BL,Expanded,0.00652883569096844,Severe_1
INCOV002-BL|6,9,INCOV002-BL,Cell,0.00979325353645267,Severe_1
INCOV002-BL|7,47,INCOV002-BL,Expanded,0.0511425462459195,Severe_1
INCOV002-BL|8,7,INCOV002-BL,Cell,0.00761697497279652,Severe_1
INCOV002-BL|9,12,INCOV002-BL,Expanded,0.0130576713819369,Severe_1
INCOV033-AC|0,26,INCOV033-AC,Expanded,0.0549682875264271,Severe_10
INCOV033-AC|1,33,INCOV033-AC,Cell,0.0697674418604651,Severe_10
INCOV033-AC|10,19,INCOV033-AC,Expanded,0.040169133192389,Severe_10
INCOV033-AC|13,8,INCOV033-AC,Expanded,0.0169133192389006,Severe_10
INCOV033-AC|2,71,INCOV033-AC,Expanded,0.150105708245243,Severe_10
INCOV033-AC|3,71,INCOV033-AC,Expanded,0.150105708245243,Severe_10
INCOV033-AC|4,34,INCOV033-AC,Cell,0.0718816067653277,Severe_10
INCOV033-AC|5,149,INCOV033-AC,Expanded,0.315010570824524,Severe_10
INCOV033-AC|6,24,INCOV033-AC,Cell,0.0507399577167019,Severe_10
INCOV033-AC|7,38,INCOV033-AC,Expanded,0.080338266384778,Severe_10
INCOV033-BL|0,3,INCOV033-BL,Expanded,0.0241935483870968,Severe_11
INCOV033-BL|12,7,INCOV033-BL,Cell,0.0564516129032258,Severe_11
INCOV033-BL|14,3,INCOV033-BL,Expanded,0.0241935483870968,Severe_11
INCOV033-BL|2,22,INCOV033-BL,Expanded,0.17741935483871,Severe_11
INCOV033-BL|3,5,INCOV033-BL,Expanded,0.0403225806451613,Severe_11
INCOV033-BL|4,5,INCOV033-BL,Cell,0.0403225806451613,Severe_11
INCOV033-BL|5,4,INCOV033-BL,Expanded,0.032258064516129,Severe_11
INCOV033-BL|6,1,INCOV033-BL,Cell,0.00806451612903226,Severe_11
INCOV033-BL|7,74,INCOV033-BL,Expanded,0.596774193548387,Severe_11
INCOV041-BL|0,62,INCOV041-BL,Expanded,0.21830985915493,Severe_12
INCOV041-BL|1,12,INCOV041-BL,Cell,0.0422535211267606,Severe_12
INCOV041-BL|10,2,INCOV041-BL,Expanded,0.00704225352112676,Severe_12
INCOV041-BL|11,5,INCOV041-BL,Cell,0.0176056338028169,Severe_12
INCOV041-BL|12,1,INCOV041-BL,Cell,0.00352112676056338,Severe_12
INCOV041-BL|13,4,INCOV041-BL,Expanded,0.0140845070422535,Severe_12
INCOV041-BL|2,3,INCOV041-BL,Expanded,0.0105633802816901,Severe_12
INCOV041-BL|3,29,INCOV041-BL,Expanded,0.102112676056338,Severe_12
INCOV041-BL|4,73,INCOV041-BL,Cell,0.257042253521127,Severe_12
INCOV041-BL|5,3,INCOV041-BL,Expanded,0.0105633802816901,Severe_12
INCOV041-BL|6,62,INCOV041-BL,Cell,0.21830985915493,Severe_12
INCOV041-BL|8,28,INCOV041-BL,Cell,0.0985915492957746,Severe_12
INCOV047-AC|0,9,INCOV047-AC,Expanded,0.321428571428571,Severe_13
INCOV047-AC|1,5,INCOV047-AC,Cell,0.178571428571429,Severe_13
INCOV047-AC|10,1,INCOV047-AC,Expanded,0.0357142857142857,Severe_13
INCOV047-AC|11,6,INCOV047-AC,Cell,0.214285714285714,Severe_13
INCOV047-AC|2,5,INCOV047-AC,Expanded,0.178571428571429,Severe_13
INCOV047-AC|4,2,INCOV047-AC,Cell,0.0714285714285714,Severe_13
INCOV047-BL|0,1,INCOV047-BL,Expanded,0.0588235294117647,Severe_14
INCOV047-BL|1,3,INCOV047-BL,Cell,0.176470588235294,Severe_14
INCOV047-BL|11,8,INCOV047-BL,Cell,0.470588235294118,Severe_14
INCOV047-BL|2,5,INCOV047-BL,Expanded,0.294117647058824,Severe_14
INCOV051-AC|0,58,INCOV051-AC,Expanded,0.251082251082251,Severe_15
INCOV051-AC|1,25,INCOV051-AC,Cell,0.108225108225108,Severe_15
INCOV051-AC|10,7,INCOV051-AC,Expanded,0.0303030303030303,Severe_15
INCOV051-AC|11,3,INCOV051-AC,Cell,0.012987012987013,Severe_15
INCOV051-AC|2,98,INCOV051-AC,Expanded,0.424242424242424,Severe_15
INCOV051-AC|3,5,INCOV051-AC,Expanded,0.0216450216450216,Severe_15
INCOV051-AC|4,18,INCOV051-AC,Cell,0.0779220779220779,Severe_15
INCOV051-AC|5,4,INCOV051-AC,Expanded,0.0173160173160173,Severe_15
INCOV051-AC|6,1,INCOV051-AC,Cell,0.00432900432900433,Severe_15
INCOV051-AC|8,8,INCOV051-AC,Cell,0.0346320346320346,Severe_15
INCOV051-AC|9,4,INCOV051-AC,Expanded,0.0173160173160173,Severe_15
INCOV051-BL|0,63,INCOV051-BL,Expanded,0.315,Severe_16
INCOV051-BL|1,27,INCOV051-BL,Cell,0.135,Severe_16
INCOV051-BL|10,2,INCOV051-BL,Expanded,0.01,Severe_16
INCOV051-BL|11,17,INCOV051-BL,Cell,0.085,Severe_16
INCOV051-BL|13,1,INCOV051-BL,Expanded,0.005,Severe_16
INCOV051-BL|2,63,INCOV051-BL,Expanded,0.315,Severe_16
INCOV051-BL|3,3,INCOV051-BL,Expanded,0.015,Severe_16
INCOV051-BL|4,17,INCOV051-BL,Cell,0.085,Severe_16
INCOV051-BL|5,2,INCOV051-BL,Expanded,0.01,Severe_16
INCOV051-BL|7,1,INCOV051-BL,Expanded,0.005,Severe_16
INCOV051-BL|8,1,INCOV051-BL,Cell,0.005,Severe_16
INCOV051-BL|9,3,INCOV051-BL,Expanded,0.015,Severe_16
INCOV086-AC|0,21,INCOV086-AC,Expanded,0.0905172413793103,Severe_17
INCOV086-AC|1,21,INCOV086-AC,Cell,0.0905172413793103,Severe_17
INCOV086-AC|10,83,INCOV086-AC,Expanded,0.357758620689655,Severe_17
INCOV086-AC|11,1,INCOV086-AC,Cell,0.00431034482758621,Severe_17
INCOV086-AC|2,34,INCOV086-AC,Expanded,0.146551724137931,Severe_17
INCOV086-AC|3,22,INCOV086-AC,Expanded,0.0948275862068965,Severe_17
INCOV086-AC|4,14,INCOV086-AC,Cell,0.0603448275862069,Severe_17
INCOV086-AC|5,16,INCOV086-AC,Expanded,0.0689655172413793,Severe_17
INCOV086-AC|6,13,INCOV086-AC,Cell,0.0560344827586207,Severe_17
INCOV086-AC|7,7,INCOV086-AC,Expanded,0.0301724137931034,Severe_17
INCOV086-BL|0,10,INCOV086-BL,Expanded,0.103092783505155,Severe_18
INCOV086-BL|1,7,INCOV086-BL,Cell,0.0721649484536082,Severe_18
INCOV086-BL|10,32,INCOV086-BL,Expanded,0.329896907216495,Severe_18
INCOV086-BL|12,2,INCOV086-BL,Cell,0.0206185567010309,Severe_18
INCOV086-BL|13,2,INCOV086-BL,Expanded,0.0206185567010309,Severe_18
INCOV086-BL|2,9,INCOV086-BL,Expanded,0.0927835051546392,Severe_18
INCOV086-BL|3,5,INCOV086-BL,Expanded,0.0515463917525773,Severe_18
INCOV086-BL|4,5,INCOV086-BL,Cell,0.0515463917525773,Severe_18
INCOV086-BL|5,13,INCOV086-BL,Expanded,0.134020618556701,Severe_18
INCOV086-BL|6,2,INCOV086-BL,Cell,0.0206185567010309,Severe_18
INCOV086-BL|7,10,INCOV086-BL,Expanded,0.103092783505155,Severe_18
INCOV087-BL|0,59,INCOV087-BL,Expanded,0.343023255813953,Severe_19
INCOV087-BL|1,5,INCOV087-BL,Cell,0.0290697674418605,Severe_19
INCOV087-BL|10,6,INCOV087-BL,Expanded,0.0348837209302326,Severe_19
INCOV087-BL|13,2,INCOV087-BL,Expanded,0.0116279069767442,Severe_19
INCOV087-BL|2,37,INCOV087-BL,Expanded,0.215116279069767,Severe_19
INCOV087-BL|3,22,INCOV087-BL,Expanded,0.127906976744186,Severe_19
INCOV087-BL|4,6,INCOV087-BL,Cell,0.0348837209302326,Severe_19
INCOV087-BL|5,25,INCOV087-BL,Expanded,0.145348837209302,Severe_19
INCOV087-BL|6,3,INCOV087-BL,Cell,0.0174418604651163,Severe_19
INCOV087-BL|7,3,INCOV087-BL,Expanded,0.0174418604651163,Severe_19
INCOV087-BL|8,2,INCOV087-BL,Cell,0.0116279069767442,Severe_19
INCOV087-BL|9,2,INCOV087-BL,Expanded,0.0116279069767442,Severe_19
INCOV005-AC|0,11,INCOV005-AC,Expanded,0.094017094017094,Severe_2
INCOV005-AC|1,15,INCOV005-AC,Cell,0.128205128205128,Severe_2
INCOV005-AC|10,18,INCOV005-AC,Expanded,0.153846153846154,Severe_2
INCOV005-AC|2,11,INCOV005-AC,Expanded,0.094017094017094,Severe_2
INCOV005-AC|3,10,INCOV005-AC,Expanded,0.0854700854700855,Severe_2
INCOV005-AC|4,38,INCOV005-AC,Cell,0.324786324786325,Severe_2
INCOV005-AC|5,8,INCOV005-AC,Expanded,0.0683760683760684,Severe_2
INCOV005-AC|6,1,INCOV005-AC,Cell,0.00854700854700855,Severe_2
