vgene,Subject_100,Subject_101,Subject_102,Subject_103,Subject_104,Subject_105,Subject_106,Subject_12,Subject_13,Subject_14,Subject_15,Subject_151,Subject_152,Subject_153,Subject_154,Subject_155,Subject_156,Subject_157,Subject_158,Subject_16,Subject_17,Subject_18,Subject_19,Subject_22,Subject_24,Subject_26,Subject_27,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
TRBV27-1,0.0303371144194141,0.0370778475764219,0.0386735585114761,0.0320148154211345,0.0217924385426166,0.021087331315389,0.0323495609540686,0.0320579110651499,0.0254180981666784,0.0271845486258828,0.0326103421506069,0.0322214980020971,0.0278343296549399,0.0411703175618723,0.0252390185197566,0.033672501509011,0.0386489703339397,0.0298443470966539,0.0297272823683931,0.0234122025608986,0.0246159788454111,0.026080608365019,0.0229441697183183,0.0291023816515696,0.029570229978547,0.0332139299264503,0.0303056189465035,0.0324643553644401,0.026268939760435,0.0263715563927478,0.0236950750266073,0.0471903220310104,0.0301205079195233,0.0187558089748008,0.0215680444914698,0.0228817235396183,0.0259398900418553,0.0192012849529094,0.0219782568210752,0.0171987924252127,0.0227311158483003,0.0266142868596168,0.0293304382771217,0.0224206284197765,0.0353347219899348,0.0232818777754282,0.0402799465693376,0.0338347670014227,0.0233313656441468,0.0218186437321836,0.031142557963058,0.0152891712763953,0.019564290972016,0.0319745860741355,0.029430263640652,0.0174952408657797,0.0471672204242303,0.0251985746095144,0.0269618479416705,0.0156280011228817,0.028435836962748,0.035421560035057,0.0377146862951279,0.0339106611638271,0.0268057020530417,0.0318981547704191,0.0404113203906636,0.0345890352157415,0.0347980997624703,0.0591478659989588,0.0213293391923346,0.0131610617424206,0.0228256641276932,0.0345150772627808,0.0303994500070512,0.0323788067429497,0.0213733600344369,0.0240963855421687,0.0233894132129668,0.036300357118205,0.0242050292253569,0.0220817749782065,0.0184332909579518,0.0193289970402141,0.0135888671875,0.0191973695738442,0.0196391304251604,0.03279156438841
TRBV28-1,0.0100239456995009,0.0380926416073126,0.0414584556349422,0.0344243676843742,0.0336827384424029,0.0061773806782764,0.019164029371635,0.057493014147726,0.0616838780545623,0.0256955670892538,0.0349251131350236,0.0589452206194916,0.0332157630613224,0.0327006469041018,0.030899690223084,0.0447529533500043,0.0669788227896427,0.027793829807065,0.0336022711513203,0.068328697918766,0.0456220102801795,0.0371984790874525,0.0109022661252725,0.0251266875992982,0.0330802277404458,0.0522831485759907,0.0653299651383686,0.040961181975426,0.0291780353606698,0.00584208164697833,0.013137940579083,0.0600647469756347,0.043767716994076,0.0382113057008887,0.031624096048409,0.0496614131482553,0.0586196286039468,0.0103388414332417,0.0400395663576054,0.106653859055286,0.00613740127904108,0.013020123466688,0.0551160321735114,0.0108384391074998,0.0332851864803637,0.0360382744766335,0.00905311083099731,0.0599199226839707,0.0129704643067967,0.0314278135402618,0.0269964346731218,0.0123734822147249,0.0624593755784272,0.0390186633518068,0.010938728444887,0.0447231025982576,0.0437692850334678,0.0613869262659772,0.0476892447436157,0.00212017788809598,0.0307718892903201,0.0508185801928133,0.0348872531837831,0.0707932084612038,0.0645063665211335,0.0691738799305671,0.00926151873017314,0.0100730871150335,0.0653206650831354,0.0363597703593451,0.00294341749559009,0.00446083292415621,0.00187599603468397,0.0450749196792731,0.033299252573685,0.003766723977787,0.0820778199921394,0.0200695687703962,0.0251387599075654,0.0325002997177204,0.0552133382612624,0.0148899074829167,0.0116626168675474,0.0729879659004307,0.0265380859375,0.00286543288135768,0.00993907310563391,0.0428793945670877
TRBV29-1,0.0150783629205972,0.0131885358566868,0.0167630761300669,0.0128304821150855,0.0153961661033006,0.0194643649371873,0.0264559850084639,0.0171877635738227,0.0179425797383068,0.0305134859184889,0.0206009883930093,0.0167200385411058,0.0177003773487039,0.0165331220993409,0.0162020012925943,0.0149392084159696,0.0225246468593501,0.0139807997017429,0.0177352118191237,0.0181049887809531,0.0165047389844609,0.0156501901140684,0.0145801870439956,0.0159554842741723,0.0187836738704412,0.0183414937436854,0.0193793246525024,0.0194331314217196,0.0125974805038992,0.0156603329320142,0.0170676272567434,0.0187493610495826,0.0209562107098016,0.018771473625949,0.0177030229365419,0.015381000578369,0.0146030051271785,0.0176964947717667,0.0170355150800944,0.012022382825603,0.014542369968315,0.0145818968972982,0.0175712717654045,0.0239933160774549,0.0159584011190342,0.0125132163248044,0.0187044945722725,0.0164806799968785,0.0168705599772019,0.0150526225337274,0.0168558141112331,0.0130628007740919,0.101166109224273,0.0205754389599627,0.016625609308664,0.0151373641796682,0.0149972267246811,0.0164436589396505,0.013462704267717,0.0180990795325266,0.0236005286518418,0.0181349693251534,0.0196050940530436,0.01736686773196,0.0109617207631814,0.0196894076167428,0.0199928495627451,0.0174848188275156,0.0202539740544491,0.019400676017509,0.0166741469829971,0.0179235625046133,0.015089533322458,0.0187249556200681,0.00936927090678325,0.0165372225845339,0.0170547060695102,0.0169728445240131,0.0201412435479343,0.0146988835969033,0.0224049662573748,0.0216177835268974,0.0185177735223597,0.0500682345851869,0.011806640625,0.0181511773527729,0.012948901523283,0.0175687540945282
TRBV3-1/03-2,0.0148555299710317,0.0231092834721102,0.0193689952893,0.0210055660145699,0.031059783396759,0.0359018133420191,0.0225382572905403,0.0226811004275855,0.0282226696181442,0.0362567004169148,0.0203974400242365,0.0254768044889053,0.0344735920743805,0.0222811240085712,0.0266430433910544,0.021438734155385,0.0227716768847268,0.0251840805294063,0.0363922630750279,0.0202816182299434,0.0248610987313189,0.0246479087452471,0.0453464139274856,0.0233797917278457,0.028140028713201,0.0321541363742343,0.031591065334033,0.0297836858172597,0.0591591359147525,0.030050068638906,0.021628870721885,0.0229136139035611,0.0270916300281746,0.0210167402905271,0.0267665859267745,0.0319368131868132,0.024075124472175,0.030862394847209,0.0181559512869752,0.0231680541578996,0.0195487596295383,0.0311841577808065,0.02677227223925,0.0255922151960945,0.0227212601298445,0.0222774370902939,0.0237314921076891,0.0230237290577409,0.0210719156472001,0.0303406174227848,0.0294086475074507,0.0288400609682999,0.0146269440534456,0.0287158370884481,0.0298128832748048,0.0261458923440459,0.0394505145368092,0.0287948561282359,0.0230793948408426,0.0229747499372073,0.024483748435965,0.0233234005258545,0.0192312186003038,0.0300980634237539,0.0301614216857818,0.0335798536342092,0.02142861196393,0.0301362728433005,0.0327516901151105,0.0200898912652965,0.0210997108770758,0.021078237874718,0.0281524889887189,0.0192134327232003,0.0245249259624877,0.0267030295843956,0.0261131178529318,0.034472562270501,0.0278297302550591,0.0200574731434758,0.0166899374426786,0.0284089311324204,0.0297901614019278,0.0226609715896,0.010498046875,0.0310095497250524,0.0138341451755328,0.0301928132025259
TRBV30-1,0.0201115579560206,0.0230259794844998,0.0218925845849859,0.0151939919783908,0.0252499701936927,0.0219465488097311,0.0253689854104273,0.0173087783376239,0.0215250858900007,0.0201012507444908,0.0246672220854714,0.0110097202935925,0.0268034285566088,0.0276432176624115,0.0252167324106884,0.0191428817797706,0.0192234274293157,0.0114456146891602,0.0258115042298562,0.0236876402380856,0.000612799714769587,0.0132866920152091,0.015632160091171,0.0187038333822765,0.0275504801000049,0.0198110741360916,0.0243502597333919,0.0135136066375859,0.00842412162728745,0.000684167736604307,0.0231025032260077,0.000572499574033055,0.027630960137033,0.000642250697076976,0.0329401271434693,0.0151400134952767,0.000789652219367611,0.0234844613175635,0.0102487856852826,0.0182660933735858,0.00983259364803916,0.000811352521446324,0.0206512676867341,0.014396644932997,0.0287421507959435,0.0193434129837175,0.0153895358681542,0.012188679924845,0.0231278115903678,0.0175146920918625,0.0205440832955321,0.0172372454659108,0.0159097072458902,0.0250125170490841,0.000775721998008281,0.0227979115949352,0.0182874621030581,0.0288563660743942,0.0266239552656598,0.0332542883737423,0.0242533432748894,0.0358106923751095,0.0206098843322818,0.00667866003503945,0.0171435438001522,0.0149071972845396,0.0262409697354906,0.0249108589023769,0.0151105426639868,0.0289103800215563,0.0241475048796017,0.0305230085911149,0.0271674342146541,0.0207622625624,0.0227224650966013,0.0337858935594158,0.015496621811308,0.0202254802341898,0.0197049867179232,0.0203989696976302,0.0224015440844319,0.0257901915019263,0.0288849910689861,0.0257554543359977,0.0167919921875,0.0262836469333168,0.0128802951402337,0.0130970535707004
TRBV4-1,0.01827937592626,0.0125258905006948,0.0158395498346244,0.0166571171318654,0.0206162977666214,0.0207279200759256,0.0128401827518074,0.0239352534342523,0.0159626858445934,0.0121671062707394,0.0284589021642399,0.00966361549579165,0.023464346382769,0.0214077526937412,0.0184417552539502,0.0214063982064327,0.0212108962698466,0.0165719079131326,0.0235191424445877,0.0178026791352601,0.0155762545681433,0.0155254752851711,0.0234860952274692,0.0170021158523271,0.0152572997581759,0.0219094653694794,0.0255462130179922,0.0263863334091363,0.0162483632305797,0.0193077466446904,0.017734270532418,0.0136377577100017,0.0158002148691154,0.0140198627776559,0.0222020129591899,0.0172305764411028,0.021939726921209,0.0108255660201342,0.0117966362490116,0.0228173695605769,0.0123136117802622,0.0305652208770945,0.0158468339321381,0.0144851086137414,0.017725137218531,0.0226527807147388,0.0193780219366734,0.0318538438912533,0.0179412543000794,0.0268772813372139,0.0162283844109156,0.0127716600160984,0.00801942224001446,0.0232126517152673,0.0243671051941926,0.0115035801958773,0.0165911869079865,0.0254323124049159,0.0147281454661097,0.00730611822761993,0.0130210916724535,0.0273654688869413,0.0164131323752775,0.0189924394746434,0.0135741974533915,0.0200837370054935,0.023102722273612,0.025508948449832,0.0118308057737986,0.0167904565684413,0.0104585259949691,0.0143869884884837,0.0140793816114743,0.0218067298642192,0.0198535114934424,0.0277267247682852,0.0125301791095057,0.0103869292430767,0.0104701639202643,0.0253652015011317,0.0082645476571804,0.0339416776806052,0.0159350208390326,0.0117115360757138,0.0058251953125,0.0165123146616367,0.0106871039917849,0.0223557842601578
TRBV4-2,0.00730043187147844,0.00482784473651327,0.00854798757177016,0.0102828026520422,0.00757563551880697,0.0178582459608354,0.00860541348445647,0.0133739649570581,0.0137557552143327,0.00547732493831362,0.00799992426107208,0.00810496783518009,0.0113399120816422,0.0106327879840356,0.00549352588531568,0.00803009398982495,0.0100945451278942,0.00576008947711809,0.00852497532243985,0.0067045561422602,0.0115243485753335,0.0131528517110266,0.0113326187354806,0.0133727890849127,0.0118291837481099,0.00907889809731731,0.00972220527277091,0.00981993343118811,0.00807580419399991,0.0132479752633379,0.00457293896120604,0.0100187425455785,0.0102904184770181,0.0139363179715321,0.0152589651885728,0.00934427414690573,0.00462298740634465,0.00352875325497067,0.0111707795121981,0.0123730674229256,0.00789490462633649,0.0106854806381785,0.0088741070411046,0.00658562956652796,0.0109835641848231,0.0198984986255022,0.0193140556506688,0.0126809093037355,0.00406293891342846,0.010393744325845,0.00913588516340728,0.00809628196126115,0.0173603488427152,0.00563267208784379,0.0139996855181089,0.00890583293780207,0.00982762613017701,0.00867290240831943,0.0174511629139599,0.0111216996882526,0.0133538991273405,0.0126801051709027,0.0154083420960393,0.0125989158935647,0.00731226439866305,0.00858246316692891,0.0130921101167337,0.0102991592406266,0.00908094281015896,0.00687015624656309,0.00397152608890791,0.00355903864236636,0.0156981340427401,0.00454323419498576,0.00828955718516429,0.0124582518132053,0.0101439239392862,0.00816115869098885,0.00858259723991966,0.0123011418336912,0.0203653511833874,0.00858384184921684,0.00852871602594017,0.00745440689080694,0.0060693359375,0.0038343202585074,0.00505695436347662,0.010914211308917
TRBV4-3,3.53703094548374e-06,0.0100343439621648,7.15911856932175e-06,5.11582221494639e-06,3.22230349587706e-06,5.61580061661491e-06,0,0.00858838111582946,0.00736200006009796,1.06355824044925e-05,0.0231193077461989,0.0185904157338397,0,0.0144614040967208,0.0122016447148492,0.00970078468569458,1.12286375171237e-05,0.0172616273650853,0,0.00826984830773778,0.00917713997088273,0.00893079847908745,0,0.012619816726528,0.00853207854097636,1.41305806962137e-05,0,0,0.0114106211015861,0.0124482986880862,0.0109820708045332,0.00931674902027603,4.31464087086711e-06,0.0189751140908759,0,0.00828091864276075,0.00970567845213336,0.0226813657491908,0.024054269411481,0,0.0232494961731335,9.62078088671531e-06,0.0220728042658093,0.021385275711805,0.0103541074333673,0.00880207231972933,0.0310499877711512,0.0111021736129036,0.0107802226881348,0.0119927819144365,4.23938986701034e-06,0.0345515576030553,0.0165424796931699,0.00812744945701904,0,0.0157855250868893,0.0168927469426659,8.20132615443917e-06,0.0181600749989234,0.0181101606016282,6.40014336321134e-06,0.012578439964943,0.00846827900455661,0.00968876033252202,0.00929276205989559,0,0.0100843865095084,5.72334495172359e-06,0.0190571898410378,0.0226634503288437,0.00561545607314706,0.0230583342158722,0.00883412179543487,0.0107544389860327,0.011299534621351,0,0.044243978214894,0.00844610033171508,0.00380968835712589,0.0122248500503162,0.0203687733563303,0,0.0111114687092673,0,0.0155517578125,0.021933961048666,0.00793842245154951,2.71835898105032e-06
TRBV5-1,0.0405060783876798,0.0486154498604658,0.0462765424320958,0.0550360153883932,0.0603666336917609,0.0478129264498593,0.0449802698250044,0.0374522358394391,0.0368834533623139,0.0200268016676593,0.0374860356351656,0.0370107971774308,0.0596625906090745,0.0426834841422173,0.038476967306278,0.0496356816418039,0.0397942913606863,0.0327523534346165,0.0533116877819564,0.0438013086648662,0.0419972071188757,0.0355011406844106,0.0496937722398658,0.039335276002018,0.0399746712447664,0.0620615104177706,0.0502096986116366,0.0517665543404106,0.0417690655417304,0.0530096716439129,0.031024252560339,0.062634179587664,0.0589250503734322,0.0370677861670687,0.0454970750006558,0.0745282677848467,0.0378921846674007,0.0414324304592246,0.0258768863474696,0.0599289482511512,0.0274298038193819,0.0582826906117213,0.0460529867263272,0.0415386127584286,0.0459442611485305,0.0475576231761472,0.0503903824807631,0.0504565127349345,0.0304923972560914,0.050713402400798,0.0614329985628468,0.0290327276463839,0.0245231607629428,0.0419493793270144,0.0494470360081765,0.0381343173130413,0.0358802591262298,0.0533045193407774,0.0369263692106893,0.0363532940324749,0.0464010393832822,0.0464890446976337,0.0905059002219885,0.037111832280974,0.04795474674108,0.0604677055828536,0.0405588690959237,0.0491807031701608,0.0413575735428467,0.0382221179437923,0.0472512446898452,0.0300769252986993,0.040318229160131,0.0490462782413236,0.0353308771682414,0.0581055710361455,0.0284151522524377,0.0441928355994258,0.0414271213528281,0.0365219665841989,0.0313060380819405,0.0568916790866399,0.0417424327760166,0.0444995835031813,0.0233203125,0.0374980029581987,0.0384948202180798,0.0475359435016269
TRBV5-2,0,0,3.57955928466087e-06,0,6.44460699175413e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96949278163191e-06,0,0,1.41305806962137e-05,0,0,0,0,0,0,0,5.22155038273964e-06,4.37219632910396e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37625737219292e-06,0,0,6.84434588586369e-06,0,4.02297925751895e-06,0,0,0,0,0
TRBV5-3,0.000580073075059334,0.000901197684149144,0.00104881087040564,0.000936195465335189,0.000708906769092954,0.000864833294958696,0.000594452905176269,0.000891108715263262,0.000858065313127064,0.000446694460988684,0.00113135023573741,0.000665967636806756,0.000479790448279886,0.000599173343895033,0.00102516101713802,0.00128265930844184,0.000651260975993173,0.000727001584490633,0.000522103751804929,0.000550875354374085,0.000720503907062424,0.000818250950570342,0.00243069529839773,0.000579788715956237,0.000676889148484369,0.000699463744462579,0.000589840905670202,0.00076492113042939,0.000419270984512775,0.000937398652100706,0.000701729763867934,0.00151985005963537,0.000535015467987522,0.00087199891391752,0.000682062627340218,0.000629578754578755,0.000570922261890198,0.000336651172600651,0.00056479754297804,0.000587015521605221,0.000790044880093364,0.000625350757636495,0.000758752646637196,0.000691327282854428,0.000602089066609904,0.000771833368576866,0.000455289447444171,0.00067831609530041,0.000626946485639262,0.000982586181774708,0.00087755370247114,0.000612251888133445,0.000456284893956808,0.000720809378291121,0.000749515173751245,0.000449119368783142,0.00075390008669851,0.000688911396972891,0.00110643288027005,0.000856936010519628,0.000892819999167981,0.000473269062226117,0.000873933870779297,0.000399778945759404,0.000818902403745588,0.000653349673518462,0.000527770368815014,0.000827023345524058,0.000612095742737073,0.000564569937017458,0.000344442472888202,0.000587289514475242,0.000702714233727773,0.000639388728490129,0.000550874347764772,0.000592873658623347,0.000687802960827984,0.000602140825685607,0.000544241193875127,0.000657562513850592,0.0068991006529506,0.000326903067967717,0.000587354971597766,0.0009606011732804,0.0002001953125,0.000659668001463638,0.000331966369593651,0.000532798360285863
TRBV5-4,0.0152976588392172,0.0132604802096231,0.0177510344926333,0.0175984284194156,0.0172264344889588,0.0188297794675098,0.0182129047233529,0.0145841125950699,0.0124102286727366,0.0133795626648515,0.0139170280044686,0.0157565108963641,0.0168510185821544,0.0159542597162559,0.0134942390408059,0.0172458394412348,0.0135080509330998,0.01181843601454,0.0168460038668309,0.0132747524419901,0.0155502570044864,0.0127057034220532,0.0230637121100428,0.015179922745036,0.0171460388337855,0.016992023287197,0.018321678890611,0.0145679573849345,0.0133037908547323,0.0191566966249206,0.0185217672674253,0.0170591242119612,0.0159728005039501,0.0140303058784214,0.016400108430469,0.0193181270483902,0.009687142015059,0.022141912665385,0.0248388800522667,0.0180755039185192,0.0137273763025345,0.0184590715946444,0.0191397604380972,0.0151862651944563,0.0190266226756473,0.0136181010784521,0.0159577069967829,0.0126148785333966,0.0193498483522299,0.0147985698327362,0.0223373452092775,0.0148224897672587,0.0137100696910607,0.0157326358315637,0.0192777399234761,0.0118200052057018,0.0149164517153919,0.0172760935443261,0.0174312868741946,0.0162189914749642,0.0194084347489384,0.0190850131463628,0.0158476457530085,0.0143597069855492,0.0105033134393456,0.0154522996748716,0.0138525534438435,0.0115354017501989,0.00904439978074182,0.0133810407150242,0.0774317116703372,0.010019223301594,0.0158675383669423,0.0133040511828691,0.015587540544352,0.0158455366494733,0.0132741292508095,0.0142309532641947,0.013865192320152,0.0178050490628826,0.012600440775875,0.00751174038975282,0.0117310075149253,0.0145543484040196,0.008896484375,0.0138942572808279,0.0120393136705964,0.0155109563458731
TRBV5-5,0.0050685653448782,0.00319205734343584,0.00690854941939548,0.00991957927478104,0.00941879311844865,0.0113326856443289,0.00897340814004178,0.00622309255062451,0.00689123270931619,0.0048072832468306,0.00878098195520042,0.00826083260124125,0.00771554910071709,0.00761661030375042,0.00668583272046533,0.0077067345003018,0.00669226796020571,0.00779196570043806,0.00820681834868373,0.0053811116933371,0.00710104881599667,0.00643954372623574,0.00884215224122061,0.0063927353226863,0.0116272087602557,0.00831584673972177,0.00747674196290918,0.00713926388400764,0.00576981377917965,0.00839216139250348,0.00462751794284021,0.00328505707957063,0.00635546600278726,0.00679323704794427,0.00679876529175666,0.0089767688451899,0.0106844023296594,0.0121356663665198,0.00755302227744687,0.00735675296557192,0.0106725360995068,0.00903712017958791,0.00715566725247569,0.00657580026866748,0.00724331392254945,0.00605307676041446,0.00682557898895641,0.00772259873100865,0.00441305188592831,0.00920567434179802,0.00857204631109491,0.00491085955027316,0.00567342915316106,0.00677647140070095,0.00961790450233241,0.00262836903321952,0.00878293601003764,0.00750421343131184,0.00945768225500297,0.00842161251717566,0.00694095547740269,0.00579491673970202,0.00626241383339175,0.00732830082189848,0.00749028666034688,0.0064639091959933,0.00745688456583793,0.00744607178219238,0.00626712954503928,0.00733940918122695,0.0031678269855021,0.00509305169110497,0.0073157571118445,0.00846693645429165,0.00827633620081794,0.0080709867393925,0.00975089367595591,0.00936544034236007,0.00784398419108913,0.0106263555415082,0.00624204344790768,0.00931497989370378,0.00688734048887244,0.00636619818159261,0.004013671875,0.0078180965485964,0.0922999294018187,0.0072009329408023
TRBV5-6,0.0758551656568443,0.0121888880053617,0.0143432940536361,0.0171533518867152,0.0138784611567425,0.0257933722321123,0.0171032593003572,0.0125195273823406,0.0192613960756032,0.0111886326895261,0.0140543048113154,0.0130784708249497,0.0133952306235979,0.0142379835278108,0.0142519667491253,0.0115115978270242,0.011980956230771,0.025799235716283,0.0151981139001966,0.0102583739771857,0.0159439343970051,0.0106007604562738,0.0139027801575569,0.0133426701905773,0.0125442843807829,0.0154164635395692,0.0136232909868242,0.0133757830104815,0.017515851668376,0.0148473284138415,0.0861607195069179,0.0125677287442494,0.0147905889053325,0.0137483421577535,0.0151146827097124,0.0134802149604781,0.0116927845065044,0.0334460911959634,0.0213035527291933,0.0133031439636508,0.0136996554295488,0.0161629118896817,0.0148691526562341,0.0158055109596671,0.0129357923704976,0.0117942482554451,0.0140537693074709,0.0115884001944906,0.0868443015042645,0.0143203529838116,0.0160842451554372,0.0144371564110908,0.0114071223489202,0.0121026915971755,0.0154987158656114,0.0110544608270941,0.00989763113822758,0.0134501748932802,0.015331052005658,0.0166179099626199,0.0248069556758071,0.0187028921998247,0.0135763523776142,0.0113848813009277,0.0122167777080524,0.0125102931568387,0.0131034600171383,0.0145401578498538,0.0117303124429015,0.0149061127526817,0.0171542789149018,0.0183664365647094,0.0172666926001681,0.0145947427155356,0.0118504089691158,0.01703128396672,0.00899290673953323,0.0143707359558717,0.0122151912403084,0.0147642765540818,0.0169739777969419,0.0118599027023987,0.0137746809777449,0.0126756819027701,0.117607421875,0.0154764297530883,0.0194333112760123,0.0223884045679304
TRBV5-7,9.19628045825773e-05,3.40789040224466e-05,8.23298635472001e-05,0.00011254808872882,8.70021943886807e-05,6.73896073993789e-05,7.35989311170619e-05,5.86738248733012e-05,7.6791837361566e-05,7.44490768314473e-05,0.000104141025883779,8.50171451242667e-05,0.000123189439423214,0.000101554804050006,8.91444362728711e-05,0.000118565146158489,0.000157200925239731,0.000167769596420915,0.00012236806682928,4.70259448855926e-05,9.65623792970259e-05,0.000121673003802281,0.000131496630896927,0.00013553502450925,6.55054014662292e-05,5.65223227848548e-05,7.72894979843713e-05,8.95853576178564e-05,5.80529055479227e-05,5.33117716834525e-05,0.000159838446214363,6.81547111944113e-05,0.000107866021771678,0.000120095658803012,4.80941596201436e-05,6.92837863890495e-05,7.41457482974283e-05,0.000141961337843648,2.44236775341855e-05,6.09886256213216e-05,0.000105339317345782,0.000153932494187445,8.09736026055506e-05,7.53579502637528e-05,7.60213467941798e-05,8.45844787481497e-05,3.76272270615017e-05,9.90461555084669e-05,0.000166914324098764,0.000119554212231143,8.90271872072171e-05,2.14074086759946e-05,0.000129137234138719,9.92731479083579e-05,9.95859321767388e-05,0.000148005246530808,7.5390008669851e-05,4.51072938494155e-05,0.00011594356529776,5.17116558072189e-05,9.28020787665644e-05,5.95968448729185e-05,8.87954200257039e-05,0.000114642491798653,0.000120165026636581,8.89174111889031e-05,0.000317797211329471,0.000105881881606886,8.2221816188562e-05,3.66603855206141e-05,4.69694281211185e-05,7.70215756688842e-05,8.15650449862594e-05,5.95703784307574e-05,7.4918911296009e-05,8.30023122072686e-05,4.21103853568153e-05,0.000102148890071666,6.47906183184675e-05,0.000105355319898714,4.10660753151821e-05,2.46056072663873e-05,6.43676681203032e-05,6.02591141910214e-05,1.46484375e-05,0.000118534094012998,1.99179821756191e-05,0.000154946461919868
TRBV5-8,0.00766120902791778,0.00365401582018456,0.00456751764722727,0.00462470328231153,0.00547469363949513,0.00544732659811646,0.00856578329077805,0.00440053686549759,0.00380954288824117,0.00318003913894325,0.00582716376649689,0.00622042111825885,0.0046941660074951,0.00415359148564523,0.00461322457712108,0.0034707251875485,0.00378405084327068,0.00413831671171591,0.00498445925551268,0.00446074677200478,0.00393677392518644,0.00362585551330798,0,0.00493196894741994,0.00338444574242184,0.00430982711234518,0.00459669119591261,0.0049961064825343,0.00472163631789771,0.00506906095756827,0.00416359659894974,0.00404157437382859,0.0051171640728484,0.00652171642804181,0.00462141151986289,0.00488902544823597,0.00495293598626821,0.0104970269239817,0.00457333361827624,0.00465038270362577,0.00425515400330987,0.00393169245570432,0.0043065960496878,0.00422987451263065,0.00460993446959906,0.00405476844998943,0.00406374052264218,0.00512939029587788,0.00396930404869013,0.00221548899540837,0.00521021014655571,0.00561302255484578,0.00126554489455945,0.00458814592289498,0.00678756748257246,0.00460857715921792,0.00462033053133801,0.00396124053259412,0.00518102103216274,0.0068961186708627,0.0027680620045889,0.00486590709903593,0.00283677999766328,0.00443578256728632,0.00443275431592721,0.00354896449875709,0.00470453371771663,0.00567469651963393,0.00527133199342225,0.00376135555441501,0.00592336676860772,0.00702180031514661,0.00990074161448595,0.00370924889695516,0.00375035255958257,0.0024742594019881,0.0041970017405626,0.00474185900227416,0.00411636395049997,0.00503889064481089,0.00471575431536008,0.011698208711791,0.00508504578150395,0.00369352923453202,0.00404296875,0.00556594876234945,0.00298105799895099,0.00201158564597724
TRBV6-1,0.0209250750734818,0.0339842404001621,0.0293881817270658,0.0360818940820169,0.03297383167331,0.0480263268732907,0.0373316424450697,0.0300923379318944,0.0319921471999359,0.0172296434952778,0.0306789994887622,0.0326890923002806,0.0339095141149163,0.0305578405386467,0.0373403757437989,0.0398271104596016,0.0316535291607716,0.031708453723553,0.0300617550843932,0.0284910046085426,0.0316167513444454,0.0308015209125475,0.0310491438772379,0.0567364672042889,0.0323378331904952,0.0295399789454348,0.0374243884976956,0.0391350189162928,0.044049254665196,0.0304987760505751,0.0227711308375145,0.0289248594309082,0.0424733247328159,0.0505237215033888,0.0386239823713044,0.0309216550992867,0.0321014017253716,0.0255489847736325,0.0234711541103523,0.0265986643490989,0.031806929663829,0.0338972179908603,0.0270901686050348,0.034458241866256,0.0313390400024327,0.0356576443222669,0.0305344947604086,0.03018806763952,0.0223665194292344,0.0317080187251785,0.0318505360708487,0.0201957493449333,0.0206059979940683,0.0295618169575802,0.0376749305519157,0.0431205630323723,0.0322884637131733,0.0270520743204176,0.030675354704493,0.0283121315544524,0.0337735565276662,0.0258930762489045,0.0271106437667952,0.0286341669900173,0.0287861997142743,0.0287125918652167,0.0352981902583805,0.0350411794669276,0.0394299287410926,0.0289910328697017,0.026762136378344,0.0269768068780267,0.0292693026816077,0.0312625346004615,0.0307520095896207,0.0382047785616885,0.0263611012333664,0.0406498819911507,0.0328963566075632,0.029070802407914,0.0207144128235665,0.0227637018081606,0.0270907423201326,0.0457224890558815,0.033076171875,0.0327463318851559,0.033150161667622,0.0329601026452351
